2021-07-09 15:49:33 root         INFO     Starting sales producer
2021-07-09 15:49:34 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1625863773744} to topic salesitems partition 0 offset 9
2023-06-26 21:06:43 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806403122} to topic salesitems partition 0 offset 149
2023-06-26 21:06:48 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806408334} to topic salesitems partition 0 offset 159
2023-06-26 21:06:53 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806413544} to topic salesitems partition 0 offset 169
2023-06-26 21:06:58 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806418759} to topic salesitems partition 0 offset 179
2023-06-26 21:07:04 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806423971} to topic salesitems partition 0 offset 189
2023-06-26 21:07:09 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806429185} to topic salesitems partition 0 offset 199
2023-06-26 21:07:14 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806434392} to topic salesitems partition 0 offset 209
2023-06-26 21:07:19 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806439608} to topic salesitems partition 0 offset 219
2023-06-26 21:07:25 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806444820} to topic salesitems partition 0 offset 229
2023-06-26 21:07:30 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806450029} to topic salesitems partition 0 offset 239
2023-06-26 21:07:35 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806455245} to topic salesitems partition 0 offset 249
2023-06-26 21:07:40 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806460461} to topic salesitems partition 0 offset 259
2023-06-26 21:07:45 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806465676} to topic salesitems partition 0 offset 269
2023-06-26 21:07:51 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806470888} to topic salesitems partition 0 offset 279
2023-06-26 21:07:56 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806476098} to topic salesitems partition 0 offset 289
2023-06-26 21:08:01 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806481314} to topic salesitems partition 0 offset 299
2023-06-26 21:08:06 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806486530} to topic salesitems partition 0 offset 309
2023-06-26 21:08:11 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806491746} to topic salesitems partition 0 offset 319
2023-06-26 21:08:17 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806496962} to topic salesitems partition 0 offset 329
2023-06-26 21:08:22 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806502172} to topic salesitems partition 0 offset 339
2023-06-26 21:08:27 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806507384} to topic salesitems partition 0 offset 349
2023-06-26 21:08:32 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806512595} to topic salesitems partition 0 offset 359
2023-06-26 21:08:38 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806517808} to topic salesitems partition 0 offset 369
2023-06-26 21:08:43 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806523015} to topic salesitems partition 0 offset 379
2023-06-26 21:08:48 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806528231} to topic salesitems partition 0 offset 389
2023-06-26 21:08:53 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806533448} to topic salesitems partition 0 offset 399
2023-06-26 21:08:58 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806538661} to topic salesitems partition 0 offset 409
2023-06-26 21:09:04 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806543871} to topic salesitems partition 0 offset 419
2023-06-26 21:09:09 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806549085} to topic salesitems partition 0 offset 429
2023-06-26 21:09:14 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806554300} to topic salesitems partition 0 offset 439
2023-06-26 21:09:19 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806559512} to topic salesitems partition 0 offset 449
2023-06-26 21:09:24 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806564722} to topic salesitems partition 0 offset 459
2023-06-26 21:09:30 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806569933} to topic salesitems partition 0 offset 469
2023-06-26 21:09:35 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806575148} to topic salesitems partition 0 offset 479
2023-06-26 21:09:40 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806580362} to topic salesitems partition 0 offset 489
2023-06-26 21:09:45 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806585582} to topic salesitems partition 0 offset 499
2023-06-26 21:09:51 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806590797} to topic salesitems partition 0 offset 509
2023-06-26 21:09:56 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806596013} to topic salesitems partition 0 offset 519
2023-06-26 21:10:01 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806601228} to topic salesitems partition 0 offset 529
2023-06-26 21:10:06 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806606444} to topic salesitems partition 0 offset 539
2023-06-26 21:10:11 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806611656} to topic salesitems partition 0 offset 549
2023-06-26 21:10:17 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806616869} to topic salesitems partition 0 offset 559
2023-06-26 21:10:22 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806622076} to topic salesitems partition 0 offset 569
2023-06-26 21:10:27 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806627291} to topic salesitems partition 0 offset 579
2023-06-26 21:10:32 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806632509} to topic salesitems partition 0 offset 589
2023-06-26 21:10:37 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806637722} to topic salesitems partition 0 offset 599
2023-06-26 21:10:43 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806642935} to topic salesitems partition 0 offset 609
2023-06-26 21:10:48 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806648151} to topic salesitems partition 0 offset 619
2023-06-26 21:10:53 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806653362} to topic salesitems partition 0 offset 629
2023-06-26 21:10:58 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806658576} to topic salesitems partition 0 offset 639
2023-06-26 21:11:04 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806663788} to topic salesitems partition 0 offset 649
2023-06-26 21:11:09 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806669007} to topic salesitems partition 0 offset 659
2023-06-26 21:11:14 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806674221} to topic salesitems partition 0 offset 669
2023-06-26 21:11:19 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806679434} to topic salesitems partition 0 offset 679
2023-06-26 21:11:24 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806684650} to topic salesitems partition 0 offset 689
2023-06-26 21:11:30 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806689863} to topic salesitems partition 0 offset 699
2023-06-26 21:11:35 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806695079} to topic salesitems partition 0 offset 709
2023-06-26 21:11:40 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806700292} to topic salesitems partition 0 offset 719
2023-06-26 21:11:45 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806705506} to topic salesitems partition 0 offset 729
2023-06-26 21:11:50 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806710721} to topic salesitems partition 0 offset 739
2023-06-26 21:11:56 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806715933} to topic salesitems partition 0 offset 749
2023-06-26 21:12:01 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806721204} to topic salesitems partition 0 offset 759
2023-06-26 21:12:06 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806726417} to topic salesitems partition 0 offset 769
2023-06-26 21:12:11 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806731629} to topic salesitems partition 0 offset 779
2023-06-26 21:12:17 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687806736844} to topic salesitems partition 0 offset 789
2023-06-26 21:12:22 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806742058} to topic salesitems partition 0 offset 799
2023-06-26 21:12:27 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806747271} to topic salesitems partition 0 offset 809
2023-06-26 21:12:32 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806752484} to topic salesitems partition 0 offset 819
2023-06-26 21:12:37 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806757698} to topic salesitems partition 0 offset 829
2023-06-26 21:12:43 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806762909} to topic salesitems partition 0 offset 839
2023-06-26 21:12:48 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806768125} to topic salesitems partition 0 offset 849
2023-06-26 21:12:53 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806773338} to topic salesitems partition 0 offset 859
2023-06-26 21:12:58 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806778551} to topic salesitems partition 0 offset 869
2023-06-26 21:13:03 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806783761} to topic salesitems partition 0 offset 879
2023-06-26 21:13:09 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806788975} to topic salesitems partition 0 offset 889
2023-06-26 21:13:14 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806794193} to topic salesitems partition 0 offset 899
2023-06-26 21:13:19 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806799403} to topic salesitems partition 0 offset 909
2023-06-26 21:13:24 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806804615} to topic salesitems partition 0 offset 919
2023-06-26 21:13:30 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806809822} to topic salesitems partition 0 offset 929
2023-06-26 21:13:35 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806815037} to topic salesitems partition 0 offset 939
2023-06-26 21:13:40 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806820251} to topic salesitems partition 0 offset 949
2023-06-26 21:13:45 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806825460} to topic salesitems partition 0 offset 959
2023-06-26 21:13:50 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806830673} to topic salesitems partition 0 offset 969
2023-06-26 21:13:56 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806835890} to topic salesitems partition 0 offset 979
2023-06-26 21:14:01 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806841104} to topic salesitems partition 0 offset 989
2023-06-26 21:14:06 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687806846316} to topic salesitems partition 0 offset 999
2023-06-26 21:14:11 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806851531} to topic salesitems partition 0 offset 1009
2023-06-26 21:14:16 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806856746} to topic salesitems partition 0 offset 1019
2023-06-26 21:14:22 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806861956} to topic salesitems partition 0 offset 1029
2023-06-26 21:14:27 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806867168} to topic salesitems partition 0 offset 1039
2023-06-26 21:14:32 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806872375} to topic salesitems partition 0 offset 1049
2023-06-26 21:14:37 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806877590} to topic salesitems partition 0 offset 1059
2023-06-26 21:14:43 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806882804} to topic salesitems partition 0 offset 1069
2023-06-26 21:14:48 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806888018} to topic salesitems partition 0 offset 1079
2023-06-26 21:14:53 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806893233} to topic salesitems partition 0 offset 1089
2023-06-26 21:14:58 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806898447} to topic salesitems partition 0 offset 1099
2023-06-26 21:15:03 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806903659} to topic salesitems partition 0 offset 1109
2023-06-26 21:15:09 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687806908873} to topic salesitems partition 0 offset 1119
2023-06-26 21:15:14 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806914087} to topic salesitems partition 0 offset 1129
2023-06-26 21:15:19 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687806919298} to topic salesitems partition 0 offset 1139
2023-06-26 21:15:24 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 2, 'product_price': 3.99, 'sale_ts': 1687806924514} to topic salesitems partition 0 offset 1149
2023-06-26 21:15:29 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687806929724} to topic salesitems partition 0 offset 1159
2023-06-26 21:15:35 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806934935} to topic salesitems partition 0 offset 1169
2023-06-26 21:15:40 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806940151} to topic salesitems partition 0 offset 1179
2023-06-26 21:15:45 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687806945361} to topic salesitems partition 0 offset 1189
2023-06-26 21:15:50 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687806950572} to topic salesitems partition 0 offset 1199
2023-06-26 21:15:55 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806955782} to topic salesitems partition 0 offset 1209
2023-06-26 21:16:01 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 1, 'product_price': 4.99, 'sale_ts': 1687806960999} to topic salesitems partition 0 offset 1219
2023-06-26 21:16:06 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687806966215} to topic salesitems partition 0 offset 1229
2023-06-26 21:16:11 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687806971426} to topic salesitems partition 0 offset 1239
2023-06-26 21:16:16 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687806976639} to topic salesitems partition 0 offset 1249
2023-06-26 21:16:22 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687806981852} to topic salesitems partition 0 offset 1259
2023-06-26 21:16:27 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687806987063} to topic salesitems partition 0 offset 1269
2023-06-26 21:16:32 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687806992279} to topic salesitems partition 0 offset 1279
2023-06-26 21:16:37 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687806997495} to topic salesitems partition 0 offset 1289
2023-06-26 21:16:42 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807002709} to topic salesitems partition 0 offset 1299
2023-06-26 21:16:48 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807007921} to topic salesitems partition 0 offset 1309
2023-06-26 21:16:53 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807013137} to topic salesitems partition 0 offset 1319
2023-06-26 21:16:58 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807018348} to topic salesitems partition 0 offset 1329
2023-06-26 21:17:03 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 2, 'product_price': 1.99, 'sale_ts': 1687807023560} to topic salesitems partition 0 offset 1339
2023-06-26 21:17:08 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807028771} to topic salesitems partition 0 offset 1349
2023-06-26 21:17:14 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 1, 'product_price': 3.99, 'sale_ts': 1687807033980} to topic salesitems partition 0 offset 1359
2023-06-26 21:17:19 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807039193} to topic salesitems partition 0 offset 1369
2023-06-26 21:17:24 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807044408} to topic salesitems partition 0 offset 1379
2023-06-26 21:17:29 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothpaste', 'quantity': 4, 'product_price': 4.99, 'sale_ts': 1687807049616} to topic salesitems partition 0 offset 1389
2023-06-26 21:17:35 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807054827} to topic salesitems partition 0 offset 1399
2023-06-26 21:17:40 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothbrush', 'quantity': 5, 'product_price': 3.99, 'sale_ts': 1687807060037} to topic salesitems partition 0 offset 1409
2023-06-26 21:17:45 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothpaste', 'quantity': 3, 'product_price': 4.99, 'sale_ts': 1687807065250} to topic salesitems partition 0 offset 1419
2023-06-26 21:17:50 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Toothbrush', 'quantity': 3, 'product_price': 3.99, 'sale_ts': 1687807070460} to topic salesitems partition 0 offset 1429
2023-06-26 21:17:55 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 5, 'product_price': 1.99, 'sale_ts': 1687807075676} to topic salesitems partition 0 offset 1439
2023-06-26 21:18:01 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothbrush', 'quantity': 4, 'product_price': 3.99, 'sale_ts': 1687807080890} to topic salesitems partition 0 offset 1449
2023-06-26 21:18:06 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 1, 'product_price': 1.99, 'sale_ts': 1687807086102} to topic salesitems partition 0 offset 1459
2023-06-26 21:18:11 root         INFO     Produced {'seller_id': 'LNK', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807091318} to topic salesitems partition 0 offset 1469
2023-06-26 21:18:16 root         INFO     Produced {'seller_id': 'DEN', 'product': 'Dental Floss', 'quantity': 3, 'product_price': 1.99, 'sale_ts': 1687807096529} to topic salesitems partition 0 offset 1479
2023-06-26 21:18:21 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807101740} to topic salesitems partition 0 offset 1489
2023-06-26 21:18:27 root         INFO     Produced {'seller_id': 'KC', 'product': 'Dental Floss', 'quantity': 4, 'product_price': 1.99, 'sale_ts': 1687807106955} to topic salesitems partition 0 offset 1499
2023-06-26 21:18:32 root         INFO     Produced {'seller_id': 'OMA', 'product': 'Toothpaste', 'quantity': 5, 'product_price': 4.99, 'sale_ts': 1687807112168} to topic salesitems partition 0 offset 1509
2023-06-26 21:18:37 root         INFO     Produced {'seller_id': 'KC', 'product': 'Toothpaste', 'quantity': 2, 'product_price': 4.99, 'sale_ts': 1687807117382} to topic salesitems partition 0 offset 1519
